accent,difficulty,confidence,content,wrdLength
Hindi,Medium,1.0,and,3
Hindi,Medium,1.0,then,4
Hindi,Medium,1.0,at,2
Hindi,Medium,1.0,the,3
Hindi,Medium,1.0,end,3
Hindi,Medium,1.0,i,1
Hindi,Medium,0.9982,would,5
Hindi,Medium,0.9744,kick,4
Hindi,Medium,1.0,it,2
Hindi,Medium,1.0,up,2
Hindi,Medium,1.0,into,4
Hindi,Medium,1.0,high,4
Hindi,Medium,1.0,gear,4
Hindi,Medium,1.0,just,4
Hindi,Medium,1.0,like,4
Hindi,Medium,1.0,a,1
Hindi,Medium,1.0,little,6
Hindi,Medium,0.9963,staircase,9
Hindi,Medium,1.0,how,3
Hindi,Medium,1.0,hard,4
Hindi,Medium,1.0,could,5
Hindi,Medium,1.0,it,2
Hindi,Medium,0.999,be,2
Hindi,Medium,0.9944,to,2
Hindi,Medium,1.0,walk,4
Hindi,Medium,1.0,up,2
Hindi,Medium,1.0,the,3
Hindi,Medium,1.0,stairs,6
Hindi,Medium,1.0,no,2
Hindi,Medium,1.0,big,3
Hindi,Medium,1.0,deal,4
Hindi,Medium,0.9993,right,5
Hindi,Medium,1.0,but,3
Hindi,Medium,1.0,then,4
Hindi,Medium,1.0,the,3
Hindi,Medium,1.0,funniest,8
Hindi,Medium,1.0,thing,5
Hindi,Medium,1.0,happened,8
Hindi,Medium,1.0,those,5
Hindi,Medium,1.0,first,5
Hindi,Medium,1.0,few,3
Hindi,Medium,1.0,months,6
Hindi,Medium,0.9997,they,4
Hindi,Medium,1.0,came,4
Hindi,Medium,1.0,and,3
Hindi,Medium,1.0,went,4
Hindi,Medium,1.0,and,3
Hindi,Medium,1.0,i,1
Hindi,Medium,1.0,quite,5
Hindi,Medium,0.9978,do,2
Hindi,Medium,1.0,stuff,5
Hindi,Medium,1.0,so,2
Hindi,Medium,1.0,we,2
Hindi,Medium,1.0,had,3
Hindi,Medium,1.0,an,2
Hindi,Medium,1.0,awesome,7
Hindi,Medium,0.9937,new,3
Hindi,Medium,0.9994,revised,7
Hindi,Medium,1.0,plan,4
Hindi,Medium,1.0,and,3
Hindi,Medium,1.0,then,4
Hindi,Medium,1.0,but,3
Hindi,Medium,1.0,then,4
Hindi,Medium,1.0,those,5
Hindi,Medium,1.0,middle,6
Hindi,Medium,0.9915,months,6
Hindi,Medium,1.0,actually,8
Hindi,Medium,1.0,went,4
Hindi,Medium,1.0,by,2
Hindi,Medium,1.0,and,3
Hindi,Medium,1.0,i,1
Hindi,Medium,0.764,really,6
Hindi,Medium,0.8593,write,5
Hindi,Medium,1.0,words,5
Hindi,Medium,0.9455,and,3
Hindi,Medium,0.9471,so,2
Hindi,Medium,1.0,we,2
Hindi,Medium,0.9936,were,4
Hindi,Medium,0.9989,here,4
Hindi,Medium,1.0,and,3
Hindi,Medium,1.0,then,4
Hindi,Medium,0.9921,two,3
Hindi,Medium,0.9996,months,6
Hindi,Medium,1.0,turned,6
Hindi,Medium,1.0,into,4
Hindi,Medium,1.0,one,3
Hindi,Medium,0.9984,month,5
Hindi,Medium,1.0,which,5
Hindi,Medium,1.0,turned,6
Hindi,Medium,1.0,into,4
Hindi,Medium,0.9995,two,3
Hindi,Medium,0.9999,weeks,5
Hindi,Medium,0.9992,and,3
Hindi,Medium,1.0,one,3
Hindi,Medium,1.0,day,3
Hindi,Medium,1.0,i,1
Hindi,Medium,1.0,woke,4
Hindi,Medium,1.0,up,2
Hindi,Medium,1.0,with,4
Hindi,Medium,1.0,three,5
Hindi,Medium,1.0,days,4
Hindi,Medium,1.0,until,5
Hindi,Medium,1.0,the,3
Hindi,Medium,1.0,deadline,8
Hindi,Medium,0.9988,still,5
Hindi,Medium,1.0,not,3
Hindi,Medium,1.0,having,6
Hindi,Medium,1.0,written,7
Hindi,Medium,1.0,a,1
Hindi,Medium,1.0,word,4
Hindi,Medium,0.9709,and,3
Hindi,Medium,0.9738,so,2
Hindi,Medium,1.0,i,1
Hindi,Medium,1.0,did,3
Hindi,Medium,1.0,the,3
Hindi,Medium,1.0,only,4
Hindi,Medium,1.0,thing,5
Hindi,Medium,1.0,i,1
Hindi,Medium,1.0,could,5
Hindi,Medium,1.0,i,1
Hindi,Medium,1.0,wrote,5
Hindi,Medium,1.0,90,2
Hindi,Medium,0.9907,pages,5
Hindi,Medium,1.0,over,4
Hindi,Medium,1.0,72,2
Hindi,Medium,1.0,hours,5
Hindi,Medium,0.9968,pulling,7
Hindi,Medium,1.0,not,3
Hindi,Medium,1.0,one,3
Hindi,Medium,1.0,but,3
Hindi,Medium,0.9995,two,3
Hindi,Medium,1.0,all,3
Hindi,Medium,1.0,nighters,8
Hindi,Medium,0.9967,humans,6
Hindi,Medium,0.9963,are,3
Hindi,Medium,1.0,not,3
Hindi,Medium,1.0,supposed,8
Hindi,Medium,1.0,to,2
Hindi,Medium,0.9999,pull,4
Hindi,Medium,0.8551,two,3
Hindi,Medium,1.0,all,3
Hindi,Medium,1.0,nighters,8
Hindi,Medium,1.0,sprinted,8
Hindi,Medium,1.0,across,6
Hindi,Medium,1.0,campus,6
Hindi,Medium,0.9699,dove,4
Hindi,Medium,0.9975,in,2
Hindi,Medium,0.9964,slow,4
Hindi,Medium,1.0,motion,6
Hindi,Medium,0.8771,on,2
Hindi,Medium,1.0,got,3
Hindi,Medium,1.0,it,2
Hindi,Medium,0.9992,ingested,8
Hindi,Medium,1.0,the,3
Hindi,Medium,0.9984,deadline,8
Hindi,Hard,0.999,learning,8
Hindi,Hard,0.9997,in,2
Hindi,Hard,1.0,complex,7
Hindi,Hard,0.8646,demeans,7
Hindi,Hard,1.0,such,4
Hindi,Hard,0.9761,a,1
Hindi,Hard,1.0,science,7
Hindi,Hard,1.0,and,3
Hindi,Hard,1.0,engineering,11
Hindi,Hard,0.9985,or,2
Hindi,Hard,1.0,making,6
Hindi,Hard,0.9963,diagnoses,9
Hindi,Hard,0.9645,in,2
Hindi,Hard,1.0,medicine,8
Hindi,Hard,1.0,or,2
Hindi,Hard,1.0,other,5
Hindi,Hard,0.9996,fields,6
Hindi,Hard,1.0,often,5
Hindi,Hard,0.9981,requires,8
Hindi,Hard,1.0,that,4
Hindi,Hard,0.998,students,8
Hindi,Hard,0.8046,bring,5
Hindi,Hard,1.0,substantial,11
Hindi,Hard,1.0,amounts,7
Hindi,Hard,1.0,of,2
Hindi,Hard,0.9996,prior,5
Hindi,Hard,1.0,learning,8
Hindi,Hard,0.9945,to,2
Hindi,Hard,0.9583,bear,4
Hindi,Hard,1.0,in,2
Hindi,Hard,1.0,order,5
Hindi,Hard,1.0,to,2
Hindi,Hard,1.0,understand,10
Hindi,Hard,0.9963,and,3
Hindi,Hard,0.9896,acquire,7
Hindi,Hard,0.998,new,3
Hindi,Hard,1.0,knowledge,9
Hindi,Hard,1.0,or,2
Hindi,Hard,0.9928,solve,5
Hindi,Hard,1.0,problems,8
Hindi,Hard,0.9951,some,4
Hindi,Hard,0.9973,prior,5
Hindi,Hard,1.0,learning,8
Hindi,Hard,0.627,may,3
Hindi,Hard,0.627,be,2
Hindi,Hard,0.9939,recalled,8
Hindi,Hard,0.5992,and,3
Hindi,Hard,0.6766,perfectly,9
Hindi,Hard,0.4391,only,4
Hindi,Hard,0.9999,never,5
Hindi,Hard,1.0,have,4
Hindi,Hard,0.8254,been,4
Hindi,Hard,1.0,completely,10
Hindi,Hard,0.9289,mastered,8
Hindi,Hard,0.9994,during,6
Hindi,Hard,1.0,initial,7
Hindi,Hard,0.9999,acquisition,11
Hindi,Hard,1.0,students,8
Hindi,Hard,1.0,who,3
Hindi,Hard,1.0,can,3
Hindi,Hard,1.0,accurately,10
Hindi,Hard,0.9952,distinguish,11
Hindi,Hard,1.0,between,7
Hindi,Hard,1.0,what,4
Hindi,Hard,1.0,they,4
Hindi,Hard,0.9971,know,4
Hindi,Hard,1.0,and,3
Hindi,Hard,1.0,do,2
Hindi,Hard,1.0,not,3
Hindi,Hard,1.0,know,4
Hindi,Hard,1.0,should,6
Hindi,Hard,1.0,be,2
Hindi,Hard,1.0,at,2
Hindi,Hard,1.0,an,2
Hindi,Hard,1.0,advantage,9
Hindi,Hard,1.0,while,5
Hindi,Hard,1.0,working,7
Hindi,Hard,1.0,in,2
Hindi,Hard,1.0,such,4
Hindi,Hard,0.761,demeans,7
Hindi,Hard,1.0,since,5
Hindi,Hard,0.9711,they,4
Hindi,Hard,0.9743,are,3
Hindi,Hard,1.0,more,4
Hindi,Hard,1.0,likely,6
Hindi,Hard,1.0,to,2
Hindi,Hard,0.9979,review,6
Hindi,Hard,1.0,and,3
Hindi,Hard,1.0,try,3
Hindi,Hard,1.0,to,2
Hindi,Hard,0.6373,relearn,7
Hindi,Hard,1.0,and,3
Hindi,Hard,1.0,perfectly,9
Hindi,Hard,1.0,mastered,8
Hindi,Hard,0.9995,materials,9
Hindi,Hard,1.0,needed,6
Hindi,Hard,1.0,for,3
Hindi,Hard,1.0,particular,10
Hindi,Hard,1.0,tasks,5
Hindi,Hard,1.0,compared,8
Hindi,Hard,1.0,with,4
Hindi,Hard,1.0,those,5
Hindi,Hard,1.0,who,3
Hindi,Hard,1.0,are,3
Hindi,Hard,1.0,less,4
Hindi,Hard,1.0,accurate,8
Hindi,Hard,0.8082,and,3
Hindi,Hard,1.0,estimating,10
Hindi,Hard,0.9897,their,5
Hindi,Hard,1.0,own,3
Hindi,Hard,1.0,knowledge,9
Hindi,Hard,0.9856,in,2
Hindi,Hard,0.6498,new,3
Hindi,Hard,0.7034,off,3
Hindi,Hard,1.0,the,3
Hindi,Hard,1.0,fact,4
Hindi,Hard,1.0,that,4
Hindi,Hard,1.0,the,3
Hindi,Hard,1.0,existing,8
Hindi,Hard,1.0,knowledge,9
Hindi,Hard,1.0,monitoring,10
Hindi,Hard,0.6853,schools,7
Hindi,Hard,1.0,accounted,9
Hindi,Hard,1.0,for,3
Hindi,Hard,1.0,little,6
Hindi,Hard,0.6091,variance,8
Hindi,Hard,0.8113,in,2
Hindi,Hard,0.9924,science,7
Hindi,Hard,0.9879,grades,6
Hindi,Hard,1.0,it,2
Hindi,Hard,1.0,would,5
Hindi,Hard,1.0,be,2
Hindi,Hard,1.0,useful,6
Hindi,Hard,1.0,to,2
Hindi,Hard,1.0,develop,7
Hindi,Hard,0.9976,a,1
Hindi,Hard,1.0,knowledge,9
Hindi,Hard,1.0,monitoring,10
Hindi,Hard,1.0,ability,7
Hindi,Hard,1.0,procedure,9
Hindi,Hard,1.0,in,2
Hindi,Hard,1.0,the,3
Hindi,Hard,0.9377,science,7
Hindi,Hard,0.6541,dawning,7
Hindi,Hard,0.9983,to,2
Hindi,Hard,0.9991,determine,9
Hindi,Hard,0.996,its,3
Hindi,Hard,0.9107,relationship,12
Hindi,Hard,0.987,to,2
Hindi,Hard,1.0,achievement,11
Hindi,Hard,1.0,in,2
Hindi,Hard,1.0,science,7
Hindi,Hard,1.0,and,3
Hindi,Hard,1.0,engineering,11
Spanish,Easy,0.4709,their,5
Spanish,Easy,0.8304,wall,4
Spanish,Easy,0.9993,needs,5
Spanish,Easy,0.996,you,3
Spanish,Easy,0.9991,stop,4
Spanish,Easy,0.4208,paying,6
Spanish,Easy,0.7562,marine,6
Spanish,Easy,1.0,yeah,4
Spanish,Easy,0.993,you,3
Spanish,Easy,0.8961,boring,6
Spanish,Easy,0.9795,gcc,3
Spanish,Easy,0.9995,everybody,9
Spanish,Easy,0.9958,can,3
Spanish,Easy,1.0,be,2
Spanish,Easy,0.9786,boring,6
Spanish,Easy,0.9979,with,4
Spanish,Easy,0.9366,her,3
Spanish,Easy,0.4511,your,4
Spanish,Easy,0.4046,hood,4
Spanish,Easy,0.9996,or,2
Spanish,Easy,1.0,not,3
Spanish,Easy,1.0,life,4
Spanish,Easy,1.0,is,2
Spanish,Easy,1.0,not,3
Spanish,Easy,0.7873,the,3
Spanish,Easy,0.8992,rain,4
Spanish,Easy,1.0,people,6
Spanish,Easy,1.0,life,4
Spanish,Easy,0.5898,a,1
Spanish,Easy,0.3337,serial,6
Spanish,Easy,0.3531,a,1
Spanish,Easy,0.8897,there,5
Spanish,Easy,1.0,well,4
Spanish,Easy,1.0,it,2
Spanish,Easy,1.0,is,2
Spanish,Easy,1.0,a,1
Spanish,Easy,0.3106,ferial,6
Spanish,Easy,0.9714,on,2
Spanish,Easy,0.9658,if,2
Spanish,Easy,1.0,life,4
Spanish,Easy,0.8588,wasa,4
Spanish,Easy,0.2743,rain,4
Spanish,Easy,0.4302,a,1
Spanish,Easy,0.5041,rent,4
Spanish,Easy,0.9046,we,2
Spanish,Easy,1.0,on,2
Spanish,Easy,1.0,the,3
Spanish,Easy,1.0,same,4
Spanish,Easy,1.0,team,4
Spanish,Easy,0.3977,he,2
Spanish,Easy,0.988,mean,4
Spanish,Easy,0.9838,really,6
Spanish,Easy,0.9469,right,5
Spanish,Easy,0.8461,on,2
Spanish,Easy,0.8816,your,4
Spanish,Easy,1.0,team,4
Spanish,Easy,0.9139,beyond,6
Spanish,Easy,1.0,my,2
Spanish,Easy,0.9999,team,4
Spanish,Easy,1.0,this,4
Spanish,Easy,1.0,is,2
Spanish,Easy,1.0,life,4
Spanish,Easy,1.0,people,6
Spanish,Easy,1.0,we,2
Spanish,Easy,1.0,wrote,5
Spanish,Easy,0.9986,air,3
Spanish,Easy,1.0,coming,6
Spanish,Easy,1.0,through,7
Spanish,Easy,1.0,your,4
Spanish,Easy,0.9076,nose,4
Spanish,Easy,0.9071,say,3
Spanish,Easy,1.0,a,1
Spanish,Easy,1.0,poem,4
Spanish,Easy,0.9113,two,3
Spanish,Easy,0.8901,roads,5
Spanish,Easy,0.9757,they,4
Spanish,Easy,0.9542,were,4
Spanish,Easy,0.7138,heading,7
Spanish,Easy,0.9853,the,3
Spanish,Easy,0.9528,holes,5
Spanish,Easy,0.9496,and,3
Spanish,Easy,0.952,he,2
Spanish,Easy,1.0,took,4
Spanish,Easy,1.0,the,3
Spanish,Easy,0.9999,road,4
Spanish,Easy,0.9969,less,4
Spanish,Easy,0.4144,traveled,8
Spanish,Easy,0.5409,on,2
Spanish,Easy,0.2648,it,2
Spanish,Easy,0.2619,hurt,4
Spanish,Easy,0.4611,man,3
Spanish,Easy,0.9966,really,6
Spanish,Easy,1.0,bad,3
Spanish,Easy,0.9696,rocks,5
Spanish,Easy,0.8232,thorn,5
Spanish,Easy,0.638,is,2
Spanish,Easy,0.8058,unless,6
Spanish,Easy,1.0,not,3
Spanish,Easy,0.992,cool,4
Spanish,Easy,0.8747,robert,6
Spanish,Easy,1.0,frost,5
Spanish,Easy,1.0,but,3
Spanish,Easy,1.0,what,4
Spanish,Easy,1.0,if,2
Spanish,Easy,0.9902,there,5
Spanish,Easy,0.9978,really,6
Spanish,Easy,0.9976,were,4
Spanish,Easy,0.8916,too,3
Spanish,Easy,1.0,bad,3
Spanish,Easy,1.0,i,1
Spanish,Easy,0.9996,want,4
Spanish,Easy,1.0,to,2
Spanish,Easy,1.0,be,2
Spanish,Easy,1.0,in,2
Spanish,Easy,1.0,the,3
Spanish,Easy,0.9992,one,3
Spanish,Easy,1.0,that,4
Spanish,Easy,1.0,leads,5
Spanish,Easy,0.9753,to,2
Spanish,Easy,0.9845,or,2
Spanish,Easy,0.9967,some,4
Spanish,Easy,1.0,like,4
Spanish,Easy,1.0,that,4
Spanish,Easy,0.9655,do,2
Spanish,Easy,0.9993,the,3
Spanish,Easy,0.3011,only,4
Spanish,Easy,0.8356,said,4
Spanish,Easy,0.9992,stop,4
Spanish,Easy,0.9823,believing,9
Spanish,Easy,1.0,unless,6
Spanish,Easy,0.6882,your,4
Spanish,Easy,0.931,dream,5
Spanish,Easy,0.7186,mrs,3
Spanish,Easy,0.7559,toby,4
Spanish,Easy,1.0,then,4
Spanish,Easy,1.0,you,3
Spanish,Easy,0.9894,should,6
Spanish,Easy,1.0,give,4
Spanish,Easy,1.0,up,2
Spanish,Easy,1.0,your,4
Spanish,Easy,0.9999,dream,5
Spanish,Easy,0.9996,you,3
Spanish,Easy,1.0,think,5
Spanish,Easy,1.0,how,3
Spanish,Easy,1.0,it,2
Spanish,Easy,1.0,goes,4
Spanish,Easy,0.9848,you,3
Spanish,Easy,1.0,better,6
Spanish,Easy,0.9826,dream,5
Spanish,Easy,0.5929,to,2
Spanish,Easy,1.0,keep,4
Spanish,Easy,0.9936,going,5
Spanish,Easy,1.0,keep,4
Spanish,Easy,1.0,going,5
Spanish,Easy,1.0,keep,4
Spanish,Easy,1.0,going,5
Spanish,Easy,0.8501,and,3
Spanish,Easy,1.0,keep,4
Spanish,Easy,0.9991,going,5
Spanish,Easy,1.0,what,4
Spanish,Easy,1.0,if,2
Spanish,Easy,0.9999,michael,7
Spanish,Easy,0.9851,jordan,6
Spanish,Easy,0.9933,had,3
Spanish,Easy,0.9953,quit,4
Spanish,Easy,1.0,well,4
Spanish,Easy,0.2223,added,5
Spanish,Easy,0.9837,quit,4
Spanish,Easy,0.882,no,2
Spanish,Easy,0.9956,already,7
Spanish,Easy,0.9075,there,5
Spanish,Easy,1.0,yeah,4
Spanish,Easy,1.0,yes,3
Spanish,Easy,0.9983,already,7
Spanish,Easy,0.9796,there,5
Spanish,Easy,1.0,but,3
Spanish,Easy,1.0,before,6
Spanish,Easy,1.0,that,4
Spanish,Easy,1.0,in,2
Spanish,Easy,1.0,high,4
Spanish,Easy,0.9999,school,6
Spanish,Easy,1.0,what,4
Spanish,Easy,0.9034,if,2
Spanish,Easy,0.2592,equity,6
Spanish,Easy,0.9959,when,4
Spanish,Easy,0.8886,it,2
Spanish,Easy,1.0,make,4
Spanish,Easy,0.9998,the,3
Spanish,Easy,1.0,team,4
Spanish,Easy,0.5334,i,1
Spanish,Easy,0.9978,would,5
Spanish,Easy,1.0,never,5
Spanish,Easy,1.0,make,4
Spanish,Easy,0.9959,a,1
Spanish,Easy,1.0,space,5
Spanish,Easy,0.9039,yemen,5
Spanish,Easy,0.7362,eloff,5
Spanish,Easy,1.0,space,5
Spanish,Easy,0.7976,yam,3
Spanish,Easy,1.0,what,4
Spanish,Easy,1.0,will,4
Spanish,Easy,1.0,be,2
Spanish,Easy,0.9289,your,4
Spanish,Easy,0.6726,a,1
Spanish,Easy,0.9177,space,5
Spanish,Easy,0.9986,yeah,4
Spanish,Easy,1.0,what,4
Spanish,Easy,1.0,will,4
Spanish,Easy,1.0,you,3
Spanish,Easy,0.3834,greek,5
Spanish,Easy,0.4385,ship,4
Spanish,Easy,0.997,to,2
Spanish,Easy,1.0,make,4
Spanish,Easy,0.6102,their,5
Spanish,Easy,0.9998,world,5
Spanish,Easy,0.7611,or,2
Spanish,Easy,0.9954,some,4
Spanish,Easy,1.0,nothing,7
Spanish,Easy,1.0,if,2
Spanish,Easy,0.9064,you,3
Spanish,Easy,0.7202,keeps,5
Spanish,Easy,0.7202,it,2
Spanish,Easy,0.9998,in,2
Spanish,Easy,0.9504,there,5
Spanish,Easy,1.0,why,3
Spanish,Easy,1.0,talking,7
Spanish,Easy,1.0,to,2
Spanish,Easy,1.0,you,3
Spanish,Easy,1.0,today,5
Spanish,Easy,1.0,this,4
Spanish,Easy,1.0,is,2
Spanish,Easy,1.0,your,4
Spanish,Easy,1.0,time,4
Spanish,Easy,1.0,this,4
Spanish,Easy,1.0,is,2
Spanish,Easy,1.0,my,2
Spanish,Easy,1.0,time,4
Spanish,Easy,0.9993,our,3
Spanish,Easy,1.0,time,4
Spanish,Easy,1.0,we,2
Spanish,Easy,1.0,can,3
Spanish,Easy,1.0,make,4
Spanish,Easy,0.5074,everyday,8
Spanish,Easy,1.0,better,6
Spanish,Easy,1.0,for,3
Spanish,Easy,1.0,each,4
Spanish,Easy,0.9007,other,5
Spanish,Easy,0.8284,there,5
Spanish,Easy,1.0,if,2
Spanish,Easy,1.0,all,3
Spanish,Easy,1.0,on,2
Spanish,Easy,1.0,the,3
Spanish,Easy,1.0,same,4
Spanish,Easy,1.0,team,4
Spanish,Easy,0.9992,start,5
Spanish,Easy,0.9939,acting,6
Spanish,Easy,1.0,like,4
Spanish,Easy,1.0,it,2
Spanish,Easy,1.0,we,2
Spanish,Easy,1.0,would,5
Spanish,Easy,1.0,work,4
Spanish,Easy,0.8903,to,2
Spanish,Easy,0.9997,the,3
Spanish,Easy,1.0,we,2
Spanish,Easy,0.9742,can,3
Spanish,Easy,0.2155,crazy,5
Spanish,Easy,0.9795,about,5
Spanish,Easy,1.0,it,2
Spanish,Easy,0.9989,or,2
Spanish,Easy,1.0,we,2
Spanish,Easy,0.9986,can,3
Spanish,Easy,1.0,dance,5
Spanish,Easy,0.9981,about,5
Spanish,Easy,1.0,it,2
Spanish,Easy,1.0,we,2
Spanish,Easy,0.9997,were,4
Spanish,Easy,1.0,made,4
Spanish,Easy,1.0,to,2
Spanish,Easy,0.9933,be,2
Spanish,Easy,0.9901,or,2
Spanish,Easy,0.9888,some,4
Spanish,Easy,0.6435,right,5
Spanish,Easy,1.0,out,3
Spanish,Easy,0.9782,there,5
Spanish,Easy,1.0,i,1
Spanish,Easy,1.0,know,4
Spanish,Easy,0.9992,everything,10
Spanish,Easy,0.6629,stuck,5
Spanish,Easy,0.9268,it,2
Spanish,Easy,1.0,but,3
Spanish,Easy,1.0,you,3
Spanish,Easy,1.0,know,4
Spanish,Easy,1.0,this,4
Spanish,Easy,1.0,duty,4
Spanish,Easy,0.8152,to,2
Spanish,Easy,1.0,if,2
Spanish,Easy,0.6757,they,4
Spanish,Easy,0.645,wall,4
Spanish,Easy,0.9373,a,1
Spanish,Easy,1.0,reason,6
Spanish,Easy,0.9941,to,2
Spanish,Easy,0.5118,themselves,10
Spanish,Easy,1.0,so,2
Spanish,Easy,0.9745,it,2
Spanish,Medium,1.0,but,3
Spanish,Medium,1.0,then,4
Spanish,Medium,1.0,came,4
Spanish,Medium,0.7478,by,2
Spanish,Medium,0.9957,90,2
Spanish,Medium,0.3757,payed,5
Spanish,Medium,0.832,senior,6
Spanish,Medium,1.0,this,4
Spanish,Medium,1.0,is,2
Spanish,Medium,0.9854,a,1
Spanish,Medium,1.0,paper,5
Spanish,Medium,0.8621,supposedto,10
Spanish,Medium,0.9987,spend,5
Spanish,Medium,0.987,a,1
Spanish,Medium,1.0,year,4
Spanish,Medium,1.0,on,2
Spanish,Medium,0.9807,on,2
Spanish,Medium,0.9995,in,2
Spanish,Medium,0.9576,you,3
Spanish,Medium,1.0,for,3
Spanish,Medium,1.0,a,1
Spanish,Medium,1.0,paper,5
Spanish,Medium,1.0,like,4
Spanish,Medium,1.0,that,4
Spanish,Medium,1.0,my,2
Spanish,Medium,1.0,normal,6
Spanish,Medium,0.9959,work,4
Spanish,Medium,0.8846,flocks,6
Spanish,Medium,0.4438,was,3
Spanish,Medium,0.8818,not,3
Spanish,Medium,0.5417,out,3
Spanish,Medium,0.8031,of,2
Spanish,Medium,0.8403,the,3
Spanish,Medium,0.8271,on,2
Spanish,Medium,1.0,it,2
Spanish,Medium,1.0,was,3
Spanish,Medium,0.9963,way,3
Spanish,Medium,0.8774,toby,4
Spanish,Medium,0.4354,high,4
Spanish,Medium,0.9959,project,7
Spanish,Medium,1.0,so,2
Spanish,Medium,0.8832,it,2
Spanish,Medium,0.9488,planet,6
Spanish,Medium,0.8654,things,6
Spanish,Medium,0.9905,out,3
Spanish,Medium,0.6871,and,3
Spanish,Medium,0.6501,he,2
Spanish,Medium,0.9994,decided,7
Spanish,Medium,0.716,the,3
Spanish,Medium,0.9012,kind,4
Spanish,Medium,0.9012,off,3
Spanish,Medium,0.7299,toe,3
Spanish,Medium,0.4052,or,2
Spanish,Medium,1.0,something,9
Spanish,Medium,1.0,like,4
Spanish,Medium,0.9999,this,4
Spanish,Medium,1.0,this,4
Spanish,Medium,1.0,is,2
Spanish,Medium,1.0,how,3
Spanish,Medium,1.0,the,3
Spanish,Medium,1.0,so,2
Spanish,Medium,0.9353,i,1
Spanish,Medium,0.7976,the,3
Spanish,Medium,0.9998,start,5
Spanish,Medium,0.6207,off,3
Spanish,Medium,0.9991,light,5
Spanish,Medium,0.963,on,2
Spanish,Medium,0.9361,i,1
Spanish,Medium,0.6957,pick,4
Spanish,Medium,0.7649,it,2
Spanish,Medium,1.0,up,2
Spanish,Medium,1.0,in,2
Spanish,Medium,1.0,the,3
Spanish,Medium,1.0,middle,6
Spanish,Medium,1.0,months,6
Spanish,Medium,0.9978,and,3
Spanish,Medium,1.0,then,4
Spanish,Medium,0.9979,and,3
Spanish,Medium,1.0,then,4
Spanish,Medium,0.88,he,2
Spanish,Medium,0.9993,would,5
Spanish,Medium,0.9894,kick,4
Spanish,Medium,1.0,it,2
Spanish,Medium,0.9966,up,2
Spanish,Medium,0.7437,into,4
Spanish,Medium,0.6913,higher,6
Spanish,Medium,0.5598,air,3
Spanish,Medium,0.9967,just,4
Spanish,Medium,1.0,like,4
Spanish,Medium,1.0,a,1
Spanish,Medium,1.0,little,6
Spanish,Medium,0.9912,staircase,9
Spanish,Medium,1.0,how,3
Spanish,Medium,1.0,hard,4
Spanish,Medium,1.0,could,5
Spanish,Medium,1.0,it,2
Spanish,Medium,1.0,be,2
Spanish,Medium,0.8764,the,3
Spanish,Medium,0.5432,work,4
Spanish,Medium,0.9981,up,2
Spanish,Medium,0.7707,there,5
Spanish,Medium,0.8184,stairs,6
Spanish,Medium,0.4317,no,2
Spanish,Medium,0.4066,be,2
Spanish,Medium,0.6349,real,4
Spanish,Medium,0.8709,right,5
Spanish,Medium,1.0,but,3
Spanish,Medium,1.0,then,4
Spanish,Medium,0.9997,the,3
Spanish,Medium,1.0,funniest,8
Spanish,Medium,1.0,thing,5
Spanish,Medium,0.9936,happened,8
Spanish,Medium,0.9931,it,2
Spanish,Medium,1.0,those,5
Spanish,Medium,1.0,first,5
Spanish,Medium,0.7928,few,3
Spanish,Medium,0.9956,humans,6
Spanish,Medium,1.0,they,4
Spanish,Medium,1.0,came,4
Spanish,Medium,0.7048,and,3
Spanish,Medium,0.7048,went,4
Spanish,Medium,0.617,on,2
Spanish,Medium,0.6167,equal,5
Spanish,Medium,0.8687,treat,5
Spanish,Medium,0.751,their,5
Spanish,Medium,0.9998,staff,5
Spanish,Medium,1.0,so,2
Spanish,Medium,1.0,we,2
Spanish,Medium,0.991,have,4
Spanish,Medium,0.5853,then,4
Spanish,Medium,0.9562,or,2
Spanish,Medium,0.9609,some,4
Spanish,Medium,0.9932,new,3
Spanish,Medium,0.364,revisited,9
Spanish,Medium,1.0,plan,4
Spanish,Medium,0.9551,ondimba,7
Spanish,Medium,0.9359,dentals,7
Spanish,Medium,1.0,middle,6
Spanish,Medium,0.9915,months,6
Spanish,Medium,1.0,actually,8
Spanish,Medium,1.0,went,4
Spanish,Medium,0.9995,by,2
Spanish,Medium,0.9551,and,3
Spanish,Medium,1.0,i,1
Spanish,Medium,0.9991,really,6
Spanish,Medium,0.8588,write,5
Spanish,Medium,0.9087,words,5
Spanish,Medium,1.0,and,3
Spanish,Medium,1.0,so,2
Spanish,Medium,0.9975,we,2
Spanish,Medium,0.9608,were,4
Spanish,Medium,0.9993,here,4
Spanish,Medium,1.0,on,2
Spanish,Medium,1.0,then,4
Spanish,Medium,0.6688,two,3
Spanish,Medium,0.9876,months,6
Spanish,Medium,0.7507,turn,4
Spanish,Medium,0.8818,it,2
Spanish,Medium,0.9984,into,4
Spanish,Medium,1.0,one,3
Spanish,Medium,0.9946,month,5
Spanish,Medium,1.0,which,5
Spanish,Medium,0.9934,turn,4
Spanish,Medium,0.998,it,2
Spanish,Medium,1.0,into,4
Spanish,Medium,0.9943,two,3
Spanish,Medium,0.9996,weeks,5
Spanish,Medium,1.0,on,2
Spanish,Medium,1.0,one,3
Spanish,Medium,0.994,day,3
Spanish,Medium,0.9937,woke,4
